,rt,ct,de,lr,lc
0,0.002595816736444614,0.0042314382530571895,1969,1529.712717171717,3651.1553599999997
1,0.002476541960122832,0.004069807002313257,2021,1613.9025816326528,3813.1144999999997
2,0.0023384101996799284,0.00390336734970783,1986,1693.4667777777777,3998.39816
3,0.002353039204154091,0.00400480984279646,1912,1824.709484848485,4027.79254
4,0.002603069571302722,0.004352241985244102,1864,1619.0003700000002,3466.8848100000005
5,0.0023006341705247065,0.004092521711283516,2091,1780.3981237113398,3856.43185
6,0.0026092978310263953,0.004136292731990308,2200,1657.8513434343436,3883.0810899999997
7,0.00234924018870715,0.004158372770502485,2002,1755.4760510204082,3764.928700000001
8,0.002616092171612818,0.00441341056176433,2061,1557.77028,3686.1832400000003
9,0.002348926972552685,0.004063147395323647,2188,1974.4646900000002,4025.70326
10,0.0023673169966017945,0.004157796360071748,2026,1450.491313131313,3971.9841199999996
11,0.0022976460100757315,0.004039736308676527,1886,1585.266575757576,4036.9062200000008
12,0.002477125984669876,0.00407445037648187,1955,1506.750443298969,3836.3221100000005
13,0.002506354558197784,0.0037746618042472386,1907,1715.061918367347,3890.68979
14,0.002418522838632041,0.00400431545377629,2049,1767.0459696969697,3910.3888500000003
15,0.002403118231883105,0.004225662899134642,2045,1756.03772,3802.70633
16,0.0023530960559980316,0.003821082235136438,2085,1600.61553,4043.6726
17,0.002294524159379442,0.003830142869018956,2048,1871.73403030303,4036.3029100000003
18,0.002432479231016507,0.004046326434175392,1999,1611.1566666666665,3807.1131800000003
19,0.002533470357997739,0.004119705763912939,1814,1631.6775252525254,3692.4550600000002
20,0.002454156089103964,0.003847548754002045,2057,1699.1935918367346,4199.941519999999
21,0.002355526322224116,0.0037437765528720926,2024,1573.5387474747474,3978.21466
22,0.002453017733929042,0.004303992596668501,2142,1657.2165151515153,3978.93633
23,0.0022499481660565026,0.0037547235471104726,1942,1671.8763232323233,4038.3711400000007
24,0.002513048691059414,0.003944520158476316,2074,1713.7725510204082,3999.92537
25,0.0025813181447494433,0.00427585559480131,2042,1763.1562164948455,3985.44325
26,0.002594492495319573,0.0039622358143731485,2025,1713.42223,3865.0276300000005
27,0.0024750819729964313,0.0043626893959407215,2003,1694.6371010101009,3478.63225
28,0.002457149623275054,0.0043024926087273496,1995,1718.1694899999998,3470.5259600000004
29,0.002511418401358825,0.0038554270180581754,2217,1812.64858,3895.8273899999995
30,0.002329045409330102,0.004023426792164591,2049,1772.3139278350516,4139.65117
31,0.0024873263156557596,0.004338089836138035,2104,1703.15046,3715.55633
32,0.002589123568113095,0.004390547371893957,1961,1710.020505050505,3770.3443199999997
33,0.0025623462976618015,0.004182066187538455,1944,1457.60497979798,3576.8593299999998
34,0.0026984889566949296,0.0045712453352391704,1972,1696.2825,3637.64608
35,0.0024061824221435018,0.004064686695865309,1974,2040.9624791666668,3895.86794
36,0.0024590299152275593,0.004092258597457202,2091,1830.138595959596,3907.1179300000003
37,0.002470771822588236,0.004125201100809518,2042,1663.4038383838383,3845.0292999999997
38,0.0023406905468216195,0.004215480857923461,1934,1592.34882,3511.64625
39,0.0025408443772593978,0.0044434159944217,2121,1910.46494,3647.85698
40,0.0025424911529887528,0.004340798169605911,2115,1550.352857142857,3722.4684399999996
41,0.002373071809284237,0.0039592617315940245,2027,1940.5811010101013,4007.8214199999998
42,0.0023660412390287267,0.003910899393643822,1855,1555.6951999999999,3974.45126
43,0.002500946682422671,0.004056786897206765,1927,1864.7400299999997,3907.6975700000003
44,0.0025156073616718227,0.0042618863622814985,1966,1626.600191919192,3571.8496899999996
45,0.002274915037249253,0.004206185108584211,2038,1713.9812323232322,4060.9716900000003
46,0.0023722703625626107,0.004218911575541815,2138,1754.8043838383837,3941.24791
47,0.0026446678635769784,0.004304688392101287,1959,1608.64129,3645.97523
48,0.0024300459878786847,0.004145260351383743,2020,1531.69357,3829.856
49,0.0022598610385847,0.003956179415550054,2210,1805.64767,4090.7875999999997
50,0.002346972297118768,0.003960158185347497,2055,1607.6380306122448,3993.90909
51,0.0022222986629411735,0.003696010817861172,2125,2082.18861,4210.78837
52,0.0024948362035978108,0.004392480799007048,2183,1673.6330999999998,3714.9598200000005
53,0.0025423786945546483,0.003993872879853335,2043,1639.0076500000002,3822.1766200000006
54,0.0024804211538138957,0.00431388332060575,1904,1573.81703,3616.6385199999995
55,0.0024171575267201172,0.004066994237707919,1918,1455.2371799999999,3873.90035
56,0.0025205773427522944,0.0041045359970641035,2063,1745.40995,3675.37638
57,0.002439165881057581,0.004136012417749927,2056,1832.98731,3839.93388
58,0.0025113171151768423,0.004473146580993401,2016,1583.13346,3593.43556
59,0.002576771143160559,0.004293200645128514,1944,1587.367494949495,3467.75455
60,0.0022916083102968257,0.003856303260436853,2223,1911.3569393939395,4253.314810000001
61,0.0022824782879918935,0.003940055334947483,2088,1630.57478,4031.93764
62,0.0025563761473898225,0.004346753155462539,1921,1540.99344,3851.11618
63,0.00252991599745559,0.004245116602522991,1897,1638.5379591836734,3615.3736500000005
64,0.0023795630382320654,0.004272028297278946,2052,1714.6436804123712,3749.9839699999998
65,0.002369107493232828,0.0037455359249315592,2017,1595.2318080808084,4243.456550000001
66,0.002646957903350886,0.004081947381058635,1910,1536.8690909090908,3961.2516100000003
67,0.0025443400531687146,0.003960435896896099,2065,1640.6311836734694,4022.31124
68,0.0024949507582091557,0.0040250230796828245,2123,1739.5757142857144,3811.00387
69,0.0024885188025911523,0.004041193735421901,2044,1691.26646,3815.27307
70,0.0021890358742022963,0.0038484020129404815,2056,1837.3764897959184,4043.38991
71,0.0024766021442763665,0.0042239060771621225,2074,1587.1155151515152,3696.3968000000004
72,0.0026178084858798924,0.004387712879691735,2062,1611.06744,3604.02412
73,0.002488653553333508,0.0042248469701793535,2061,1702.9595454545454,3831.79351
74,0.0024027148018952024,0.004091575403427544,2032,1684.1717373737374,3896.04431
75,0.002423036725465353,0.004037052749365031,2110,1869.0222857142858,4016.74693
76,0.0022851011393907814,0.003972700805731101,2022,1652.1945757575756,3932.5413599999997
77,0.0025117406928165604,0.0041101998160327025,2114,2002.8424949494947,4005.7598700000003
78,0.002575841284248844,0.003815315217435399,2038,1699.4301799999998,4095.90196
79,0.002306499554041755,0.004012397228977877,1991,1906.3462929292928,3784.64109
80,0.0025719521511846015,0.004377065985730594,1898,1411.8424100000002,3628.13622
81,0.0024653255118121946,0.004226385189293709,2059,1594.263306122449,3600.81758
82,0.00230168680886651,0.003845883791574715,2143,1863.8082626262628,4120.11604
83,0.002235059784150867,0.0036799246275944987,2055,1823.7904693877554,4090.6446300000002
84,0.002458195233608189,0.004084780201347236,2219,1929.1385400000001,3852.27174
85,0.002286373124918935,0.003942937456368124,2310,1730.78895,4020.7352
86,0.002582557961021787,0.0038952135387505314,1907,1610.3383877551018,3901.9952
87,0.0024398117680237462,0.004146218074401786,1976,1504.2344795918368,3882.38755
88,0.00236782738095392,0.003940255500678527,2048,1600.0443333333335,3855.8683699999997
89,0.002637857877913271,0.004477316357861118,2067,1715.3344899999997,3653.2973700000007
90,0.0026106715412901214,0.004191112247413543,2017,1694.2622828282829,3669.3049000000005
91,0.0024828050508943467,0.003941642447278905,2046,1826.1907474747472,4115.1381599999995
92,0.002457177343087688,0.004023276314805843,2058,1865.9792525252524,3864.7230899999995
93,0.0024224814695061685,0.004200792942389264,1984,1636.05625,3820.2820100000004
94,0.0025436625288135046,0.0043001435331088255,2026,1881.6896800000002,3734.01371
95,0.002356323554695556,0.003957590345874603,2050,2063.4865555555557,3875.4658799999997
96,0.0025171098441005586,0.004295350571242472,1896,1826.5701818181817,3792.0831
97,0.0026069171115190278,0.004373148611342204,2090,1757.4865899999998,3601.42129
98,0.0024452496590423698,0.004075150566217672,1901,1627.1543838383836,3855.2000399999997
99,0.002616256534643997,0.004248376395127033,1926,1575.0332599999997,3586.68249
